customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
1322,Female,37,16/10/2001,Data Coordiator,Financial Services,Mass Customer,FALSE,TRUE,1,4017,QLD,8
1323,Male,27,4/04/1988,Account Executive,,High Net Worth,FALSE,TRUE,9,4053,QLD,7
1324,Female,88,22/02/1978,Web Designer III,Manufacturing,Mass Customer,FALSE,FALSE,11,4020,QLD,5
1325,Male,67,25/08/1968,Account Executive,Argiculture,High Net Worth,FALSE,TRUE,14,4019,QLD,4
1326,Male,15,23/02/1966,Biostatistician III,Health,Affluent Customer,FALSE,TRUE,5,3188,VIC,8
1327,Female,57,25/11/1995,Director of Sales,Property,Affluent Customer,FALSE,FALSE,6,3977,VIC,8
1328,Male,19,2/09/1981,Budget/Accounting Analyst IV,IT,Mass Customer,FALSE,TRUE,6,3806,VIC,8
1329,Female,65,15/07/1989,Database Administrator IV,,Mass Customer,FALSE,FALSE,11,3940,VIC,7
1330,Male,20,2/08/1985,Technical Writer,,Affluent Customer,FALSE,FALSE,19,3939,VIC,6
1331,Male,12,24/03/1987,Tax Accountant,Telecommunications,High Net Worth,FALSE,FALSE,17,3910,VIC,7
1332,Male,87,1/05/1978,Technical Writer,,Mass Customer,FALSE,TRUE,12,3977,VIC,10
1333,Male,4,23/08/1973,Compensation Analyst,Financial Services,High Net Worth,FALSE,FALSE,9,3840,VIC,2
1334,Female,72,23/10/1998,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,4,3840,VIC,2
1335,Female,57,14/08/1997,,Entertainment,Mass Customer,FALSE,TRUE,3,3977,VIC,5
1336,Male,83,13/03/1989,Physical Therapy Assistant,,Mass Customer,FALSE,TRUE,15,3810,VIC,6
1337,Female,15,8/03/1988,Structural Engineer,Health,Mass Customer,FALSE,FALSE,10,3806,VIC,8
1338,Male,53,24/11/1980,Product Engineer,,High Net Worth,FALSE,FALSE,14,3804,VIC,9
1339,Female,82,9/12/1978,Editor,IT,High Net Worth,FALSE,FALSE,14,3805,VIC,8
1340,Male,16,5/11/1977,Statistician I,,High Net Worth,FALSE,FALSE,18,3765,VIC,7
1341,Male,65,18/05/1986,Computer Systems Analyst I,Financial Services,Affluent Customer,FALSE,FALSE,15,3757,VIC,7
1342,Male,14,11/04/1962,,Retail,Affluent Customer,FALSE,TRUE,11,2582,NSW,8
1343,Male,67,10/12/1979,Dental Hygienist,Health,High Net Worth,FALSE,FALSE,5,3196,VIC,8
1344,Female,20,2/11/1995,Tax Accountant,Manufacturing,Mass Customer,FALSE,FALSE,4,3747,VIC,4
1345,Male,94,11/09/1960,Senior Sales Associate,Manufacturing,Mass Customer,FALSE,FALSE,12,3677,VIC,1
1346,Male,9,19/06/1970,Administrative Assistant IV,Telecommunications,Mass Customer,FALSE,FALSE,19,3620,VIC,4
1347,Female,14,16/12/1977,Help Desk Operator,Manufacturing,Mass Customer,FALSE,TRUE,14,3620,VIC,2
1348,Male,88,10/04/1984,VP Sales,,High Net Worth,FALSE,FALSE,13,3630,VIC,2
1349,Male,83,7/05/1997,Electrical Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,1,3151,VIC,10
1350,Male,10,30/09/1957,Staff Scientist,Retail,Mass Customer,FALSE,TRUE,8,3023,VIC,7
1352,Male,53,28/12/1954,Electrical Engineer,Manufacturing,High Net Worth,FALSE,FALSE,18,3199,VIC,7
1353,Female,1,31/03/1980,Clinical Specialist,Health,Mass Customer,FALSE,TRUE,11,3500,VIC,1
1354,Female,0,15/10/2000,Analyst Programmer,Financial Services,Affluent Customer,FALSE,FALSE,2,3444,VIC,4
1355,Male,37,4/04/2001,VP Quality Control,Property,Mass Customer,FALSE,FALSE,1,3444,VIC,4
1356,Female,12,24/02/1981,Account Representative I,,High Net Worth,FALSE,FALSE,13,3076,VIC,8
1357,Male,69,14/05/1993,Research Nurse,Health,High Net Worth,FALSE,FALSE,6,3380,VIC,1
1358,Male,8,11/04/1994,Dental Hygienist,Health,High Net Worth,FALSE,FALSE,6,3340,VIC,3
1359,Female,54,24/02/1993,Help Desk Technician,Retail,Mass Customer,FALSE,FALSE,6,3338,VIC,5
1360,Male,41,4/07/1970,Design Engineer,Manufacturing,Mass Customer,FALSE,TRUE,15,3337,VIC,5
1361,Male,56,12/12/1964,Professor,Manufacturing,Affluent Customer,FALSE,FALSE,19,3280,VIC,4
1362,Female,20,20/02/1973,Account Executive,Manufacturing,Affluent Customer,FALSE,TRUE,15,3224,VIC,5
1363,Male,7,16/10/1961,Associate Professor,Financial Services,Mass Customer,FALSE,FALSE,18,3222,VIC,5
1364,Male,99,20/04/1978,Junior Executive,Manufacturing,Mass Customer,FALSE,FALSE,21,3222,VIC,6
1365,Male,97,19/04/1992,Research Associate,Health,Mass Customer,FALSE,FALSE,3,3222,VIC,5
1366,Male,10,30/06/1974,Computer Systems Analyst IV,Retail,Affluent Customer,FALSE,FALSE,22,4164,QLD,9
1367,Female,63,29/06/1973,Internal Auditor,Retail,Mass Customer,FALSE,FALSE,18,3226,VIC,7
1368,Female,54,14/04/1973,,Property,Mass Customer,FALSE,FALSE,4,3204,VIC,10
1369,Female,51,8/05/1994,Civil Engineer,Manufacturing,Mass Customer,FALSE,TRUE,6,3201,VIC,6
1370,Female,44,23/10/1986,Computer Systems Analyst IV,Property,Mass Customer,FALSE,FALSE,18,3201,VIC,6
1371,Female,39,2/08/1959,Design Engineer,Retail,Mass Customer,FALSE,TRUE,13,3840,VIC,1
1372,Male,44,2/07/1980,Computer Systems Analyst III,Manufacturing,Affluent Customer,FALSE,FALSE,17,3198,VIC,8
1373,Female,3,23/09/1958,Director of Sales,Financial Services,Mass Customer,FALSE,TRUE,12,3198,VIC,8
1374,Male,76,13/01/1976,,Manufacturing,Mass Customer,FALSE,FALSE,8,3190,VIC,10
1375,Male,36,7/12/1978,Analog Circuit Design manager,Financial Services,Affluent Customer,FALSE,FALSE,18,3156,VIC,8
1377,Male,86,11/05/1989,Mechanical Systems Engineer,Retail,Mass Customer,FALSE,TRUE,2,3170,VIC,10
1378,Female,36,18/06/1978,,Property,Affluent Customer,FALSE,TRUE,7,3163,VIC,6
1379,Female,63,16/06/1989,Legal Assistant,Financial Services,Mass Customer,FALSE,TRUE,7,3161,VIC,9
1380,Female,99,30/09/1998,Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,3,3791,VIC,9
1381,Male,79,11/03/1985,Engineer IV,Manufacturing,Affluent Customer,FALSE,TRUE,15,3156,VIC,8
1382,Male,27,23/10/1989,Data Coordiator,Manufacturing,High Net Worth,FALSE,TRUE,20,3155,VIC,8
1383,Female,81,29/10/1957,Software Consultant,IT,Affluent Customer,FALSE,FALSE,8,3977,VIC,6
1384,Female,48,9/09/1998,Quality Control Specialist,Manufacturing,Mass Customer,FALSE,FALSE,2,4119,QLD,7
1385,Female,39,17/08/1957,Cost Accountant,Financial Services,Mass Customer,FALSE,FALSE,16,3140,VIC,10
1386,Female,71,12/06/1967,Help Desk Technician,Retail,Mass Customer,FALSE,TRUE,12,3136,VIC,9
1387,Female,33,11/07/1977,Chemical Engineer,Manufacturing,Mass Customer,FALSE,TRUE,4,3818,VIC,6
1388,Male,86,14/08/1972,Internal Auditor,Financial Services,Mass Customer,FALSE,FALSE,7,3028,VIC,8
1389,Female,27,14/05/1962,,Health,Affluent Customer,FALSE,FALSE,15,3106,VIC,10
1390,Female,74,25/01/2000,Accounting Assistant I,Retail,High Net Worth,FALSE,TRUE,1,3082,VIC,7
1391,Female,62,5/08/1976,Marketing Assistant,Retail,High Net Worth,FALSE,FALSE,12,3099,VIC,9
1392,Female,28,15/01/2000,Human Resources Manager,Financial Services,Mass Customer,FALSE,FALSE,1,3752,VIC,6
1393,Female,96,10/03/1976,,Manufacturing,Mass Customer,FALSE,FALSE,20,3754,VIC,8
1394,Male,50,27/01/1978,,Health,Mass Customer,FALSE,TRUE,8,3140,VIC,9
1395,Female,83,23/12/1957,VP Product Management,,High Net Worth,FALSE,TRUE,16,3068,VIC,5
1396,Male,20,7/10/1987,Cost Accountant,Financial Services,Mass Customer,FALSE,FALSE,18,3756,VIC,4
1397,Male,29,21/01/1979,Legal Assistant,Manufacturing,Mass Customer,FALSE,TRUE,14,3061,VIC,5
1398,Female,11,29/11/1966,Project Manager,Manufacturing,Mass Customer,FALSE,FALSE,17,3048,VIC,6
1399,Female,84,8/09/1967,Staff Scientist,Manufacturing,Mass Customer,FALSE,FALSE,15,3046,VIC,9
1400,Female,51,23/05/1982,Senior Developer,Manufacturing,Affluent Customer,FALSE,TRUE,7,4217,QLD,4
1401,Female,68,30/09/1978,,Financial Services,High Net Worth,FALSE,FALSE,10,3036,VIC,9
1402,Male,58,8/12/2001,Assistant Professor,Telecommunications,Mass Customer,FALSE,FALSE,1,3107,VIC,8
1403,Female,18,1/12/1980,Geologist II,Retail,Mass Customer,FALSE,FALSE,16,3030,VIC,7
1404,Male,78,30/07/1957,Chemical Engineer,Manufacturing,Mass Customer,FALSE,TRUE,14,3022,VIC,8
1405,Female,52,5/04/1958,VP Product Management,Manufacturing,High Net Worth,FALSE,TRUE,11,3020,VIC,4
1406,Male,3,5/05/1970,Cost Accountant,Financial Services,High Net Worth,FALSE,TRUE,17,3049,VIC,6
1407,Female,43,4/10/1980,Structural Analysis Engineer,Manufacturing,Mass Customer,FALSE,TRUE,9,3015,VIC,10
1408,Male,14,22/06/1997,Dental Hygienist,Health,High Net Worth,FALSE,FALSE,4,2880,NSW,1
1409,Female,69,7/05/1996,Help Desk Technician,,Mass Customer,FALSE,FALSE,4,3500,VIC,2
1410,Female,10,22/01/1997,Marketing Manager,Retail,High Net Worth,FALSE,TRUE,6,2870,NSW,5
1411,Female,24,4/05/1994,Registered Nurse,Health,Mass Customer,FALSE,TRUE,5,2259,NSW,7
1412,Female,20,4/09/1991,Tax Accountant,,Mass Customer,FALSE,TRUE,4,2830,NSW,4
1413,Female,47,24/04/1998,Administrative Assistant II,Financial Services,Mass Customer,FALSE,FALSE,3,2880,NSW,1
1414,Female,57,29/02/1980,Help Desk Technician,Retail,Mass Customer,FALSE,TRUE,10,2763,NSW,8
1415,Female,68,14/12/1998,Executive Secretary,Property,High Net Worth,FALSE,TRUE,3,2774,NSW,8
1416,Male,90,30/04/1967,Assistant Manager,,High Net Worth,FALSE,TRUE,5,2155,NSW,10
1417,Female,12,14/11/1959,,Manufacturing,High Net Worth,FALSE,TRUE,20,2770,NSW,7
1418,Female,80,29/11/1976,Senior Sales Associate,IT,Affluent Customer,FALSE,TRUE,21,2750,NSW,5
1419,Male,5,11/01/1967,Physical Therapy Assistant,Financial Services,Mass Customer,FALSE,TRUE,4,2767,NSW,9
1420,Female,14,12/10/1959,Dental Hygienist,Health,Mass Customer,FALSE,FALSE,11,2767,NSW,8
1421,Female,74,14/04/1956,Senior Editor,Property,Mass Customer,FALSE,FALSE,20,2765,NSW,10
1422,Male,31,13/03/1972,Nuclear Power Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,16,2769,NSW,10
1423,Female,51,17/06/1959,Project Manager,Manufacturing,Mass Customer,FALSE,FALSE,19,2762,NSW,9
1424,Male,56,3/08/1974,Occupational Therapist,Health,High Net Worth,FALSE,TRUE,14,2745,NSW,9
1425,Male,20,6/07/1986,General Manager,Retail,High Net Worth,FALSE,TRUE,11,2761,NSW,7
1426,Female,72,23/08/1956,Financial Advisor,Financial Services,Mass Customer,FALSE,FALSE,17,2761,NSW,8
1427,Male,14,9/12/1993,Environmental Specialist,Financial Services,High Net Worth,FALSE,FALSE,8,2761,NSW,9
1428,Female,93,15/11/1998,Sales Representative,Retail,High Net Worth,FALSE,FALSE,1,2760,NSW,8
1429,Male,94,3/12/1980,Legal Assistant,Health,Mass Customer,FALSE,TRUE,12,2794,NSW,2
1430,Female,86,24/07/1999,Biostatistician I,Manufacturing,Mass Customer,FALSE,TRUE,3,2759,NSW,8
1431,Male,29,13/05/1975,Sales Associate,Financial Services,Affluent Customer,FALSE,TRUE,17,2750,NSW,9
1432,Male,70,26/11/1998,Tax Accountant,Argiculture,High Net Worth,FALSE,TRUE,2,2759,NSW,8
1433,Female,15,25/09/1958,Account Coordinator,IT,Mass Customer,FALSE,FALSE,20,2756,NSW,8
1434,Male,42,14/08/1973,Statistician I,Property,High Net Worth,FALSE,FALSE,9,2756,NSW,11
1435,Male,96,27/04/1968,Software Engineer II,Telecommunications,Affluent Customer,FALSE,TRUE,19,2756,NSW,8
1436,Male,40,29/10/1999,General Manager,,Affluent Customer,FALSE,FALSE,3,2756,NSW,8
1437,Male,35,12/09/1974,Electrical Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,20,2777,NSW,9
1438,Female,27,1/11/1975,Social Worker,Health,Mass Customer,FALSE,TRUE,14,2749,NSW,8
1439,Male,97,28/07/1965,GIS Technical Architect,Retail,Mass Customer,FALSE,FALSE,19,2154,NSW,10
1440,Female,19,22/11/1965,Human Resources Manager,Financial Services,High Net Worth,FALSE,TRUE,12,2749,NSW,9
1441,Female,23,7/03/1977,,Manufacturing,Affluent Customer,FALSE,FALSE,5,2773,NSW,10
1442,Male,1,7/03/1963,,Manufacturing,Affluent Customer,FALSE,FALSE,17,2745,NSW,9
1443,Female,47,25/07/1986,,Financial Services,Affluent Customer,FALSE,TRUE,22,2747,NSW,7
1444,Male,97,14/04/1975,Payment Adjustment Coordinator,Health,Mass Customer,FALSE,FALSE,8,2323,NSW,5
1445,Female,57,29/03/1973,Web Designer II,IT,Affluent Customer,FALSE,FALSE,18,2640,NSW,4
1446,Male,51,15/04/1987,Engineer I,Manufacturing,Mass Customer,FALSE,FALSE,17,3690,VIC,2
1447,Male,29,16/06/1996,Civil Engineer,Manufacturing,Mass Customer,FALSE,FALSE,4,2630,NSW,1
1448,Male,40,9/08/1988,VP Product Management,Property,Mass Customer,FALSE,FALSE,20,2260,NSW,8
1449,Female,38,26/08/1967,Staff Accountant IV,,High Net Worth,FALSE,FALSE,4,2594,NSW,3
1450,Female,23,24/01/1964,Statistician I,Manufacturing,Affluent Customer,FALSE,FALSE,6,2579,NSW,2
1451,Female,32,1/02/1977,Junior Executive,Argiculture,Mass Customer,FALSE,TRUE,16,2567,NSW,9
1452,Male,99,31/12/1955,Safety Technician III,Retail,Mass Customer,FALSE,FALSE,20,2567,NSW,8
1454,Male,4,7/04/1979,Physical Therapy Assistant,Argiculture,Mass Customer,FALSE,TRUE,3,2567,NSW,9
1456,Male,97,11/12/1964,Health Coach II,Property,Mass Customer,FALSE,TRUE,6,2560,NSW,4
1457,Female,99,20/08/1978,Speech Pathologist,,Affluent Customer,FALSE,TRUE,12,2564,NSW,8
1458,Male,40,22/10/1956,Account Representative IV,Telecommunications,Affluent Customer,FALSE,FALSE,11,2560,NSW,6
1459,Male,89,16/06/1998,Senior Sales Associate,Manufacturing,Mass Customer,FALSE,FALSE,4,2570,NSW,8
1460,Male,92,3/07/1973,Information Systems Manager,Financial Services,High Net Worth,FALSE,TRUE,13,2207,NSW,9
1461,Male,71,4/01/1957,,Retail,Mass Customer,FALSE,TRUE,9,2560,NSW,9
1462,Male,16,7/11/1995,VP Accounting,Financial Services,Mass Customer,FALSE,TRUE,1,4503,QLD,6
1463,Male,53,18/04/1965,Chief Design Engineer,Property,High Net Worth,FALSE,TRUE,18,2557,NSW,9
1464,Male,20,3/10/1984,Office Assistant II,,Affluent Customer,FALSE,TRUE,10,2565,NSW,9
1465,Female,53,18/02/1971,Mechanical Systems Engineer,Financial Services,Mass Customer,FALSE,TRUE,5,2536,NSW,5
1466,Female,62,5/01/1998,Cost Accountant,Financial Services,High Net Worth,FALSE,TRUE,2,2530,NSW,8
1467,Female,1,16/12/1975,,Manufacturing,Mass Customer,FALSE,TRUE,6,2207,NSW,8
1468,Female,37,10/01/1978,Financial Advisor,Financial Services,Mass Customer,FALSE,FALSE,22,2519,NSW,9
1470,Male,62,4/12/1995,Senior Cost Accountant,Financial Services,High Net Worth,FALSE,TRUE,8,2528,NSW,8
1471,Female,88,24/02/1978,,Financial Services,Mass Customer,FALSE,FALSE,15,2506,NSW,9
1472,Female,3,3/03/1964,Environmental Specialist,Financial Services,Mass Customer,FALSE,FALSE,17,2487,NSW,9
1473,Male,49,21/04/1960,VP Product Management,,Mass Customer,FALSE,TRUE,20,2448,NSW,5
1474,Male,54,27/05/1986,Structural Analysis Engineer,Health,Mass Customer,FALSE,TRUE,21,2450,NSW,5
1475,Male,41,21/07/1985,Recruiting Manager,Retail,Affluent Customer,FALSE,TRUE,7,2440,NSW,6
1476,Male,25,21/11/1986,Structural Analysis Engineer,,Affluent Customer,FALSE,TRUE,20,2290,NSW,4
1478,Male,40,5/12/1992,VP Quality Control,Financial Services,High Net Worth,FALSE,FALSE,9,2340,NSW,2
1479,Male,25,20/10/1977,Help Desk Technician,Argiculture,Mass Customer,FALSE,FALSE,21,4509,QLD,6
1480,Female,83,21/05/1995,Legal Assistant,,High Net Worth,FALSE,TRUE,5,2340,NSW,7
1481,Female,93,26/06/1976,Senior Financial Analyst,Financial Services,Affluent Customer,FALSE,FALSE,14,2333,NSW,3
1482,Male,29,30/04/1979,Electrical Engineer,Manufacturing,Mass Customer,FALSE,FALSE,12,2428,NSW,8
1483,Female,55,11/12/1971,Senior Quality Engineer,Telecommunications,Mass Customer,FALSE,TRUE,14,2263,NSW,10
1484,Female,26,5/03/1986,Administrative Assistant IV,,Mass Customer,FALSE,FALSE,18,2769,NSW,10
1485,Male,50,2/08/1969,Food Chemist,Health,Mass Customer,FALSE,TRUE,6,2282,NSW,8
1486,Male,14,7/08/1978,Geological Engineer,Manufacturing,Mass Customer,FALSE,FALSE,10,2325,NSW,4
1487,Female,58,23/05/1979,Web Designer IV,,Affluent Customer,FALSE,TRUE,5,2325,NSW,5
1488,Female,82,30/09/1986,Assistant Manager,,Mass Customer,FALSE,TRUE,17,2323,NSW,3
1489,Male,17,13/05/1993,Teacher,Health,Mass Customer,FALSE,FALSE,4,2289,NSW,9
1490,Female,36,3/01/1970,Cost Accountant,Financial Services,Mass Customer,FALSE,TRUE,6,2320,NSW,6
1491,Female,96,3/08/1997,Senior Sales Associate,Health,Mass Customer,FALSE,TRUE,4,2285,NSW,5
1492,Female,51,11/01/1980,Media Manager I,,Mass Customer,FALSE,FALSE,7,2290,NSW,3
1493,Female,51,12/08/1987,Engineer II,Argiculture,High Net Worth,FALSE,FALSE,22,2287,NSW,5
1494,Male,46,3/11/1986,Geologist I,,Mass Customer,FALSE,TRUE,7,2307,NSW,5
1495,Female,4,14/08/1989,Physical Therapy Assistant,Health,High Net Worth,FALSE,TRUE,8,2259,NSW,5
1496,Female,22,2/05/1998,Human Resources Manager,IT,Affluent Customer,FALSE,FALSE,3,2261,NSW,9
1497,Female,70,8/11/1973,Marketing Assistant,Retail,High Net Worth,FALSE,FALSE,14,2251,NSW,8
1498,Female,84,27/09/1989,Nurse,,Affluent Customer,FALSE,TRUE,13,2250,NSW,9
1499,Male,88,18/08/1973,Design Engineer,Manufacturing,Mass Customer,FALSE,TRUE,11,2261,NSW,8
1500,Female,82,24/01/1960,,,Mass Customer,FALSE,FALSE,9,2250,NSW,7
1501,Female,74,31/07/1973,Account Executive,Property,Mass Customer,FALSE,TRUE,14,2233,NSW,9
1502,Female,52,26/03/1990,Design Engineer,Financial Services,Affluent Customer,FALSE,TRUE,11,2450,NSW,4
1503,Female,1,25/02/1968,Media Manager III,,Affluent Customer,FALSE,FALSE,6,2232,NSW,10
1504,Male,98,3/01/1975,Data Coordiator,Property,Affluent Customer,FALSE,TRUE,13,2211,NSW,10
1505,Male,90,21/10/1993,Recruiting Manager,Financial Services,Mass Customer,FALSE,FALSE,3,2229,NSW,12
1506,Male,21,21/02/1958,,Property,Mass Customer,FALSE,FALSE,17,2223,NSW,8
1507,Male,97,10/11/1977,,Manufacturing,High Net Worth,FALSE,TRUE,22,2228,NSW,10
1508,Male,80,28/08/1986,Clinical Specialist,Health,Affluent Customer,FALSE,TRUE,11,2232,NSW,10
1510,Male,94,5/02/1959,Actuary,Financial Services,Mass Customer,FALSE,FALSE,18,2223,NSW,10
1511,Male,97,8/07/1990,Internal Auditor,Financial Services,Mass Customer,FALSE,FALSE,4,2234,NSW,10
1513,Male,13,5/06/1970,Quality Engineer,,Affluent Customer,FALSE,TRUE,16,2219,NSW,10
1514,Male,15,16/01/1962,Professor,,Mass Customer,FALSE,FALSE,14,2212,NSW,10
1515,Male,80,19/08/1990,Geological Engineer,Manufacturing,Mass Customer,FALSE,TRUE,2,2211,NSW,10
1516,Male,6,12/07/1967,VP Sales,IT,Affluent Customer,FALSE,FALSE,19,2210,NSW,10
1517,Male,90,15/09/1987,Operator,IT,Affluent Customer,FALSE,FALSE,12,2210,NSW,10
1518,Male,66,2/01/1971,Safety Technician IV,Property,Affluent Customer,FALSE,FALSE,18,2207,NSW,8
1519,Male,35,30/11/2001,Administrative Assistant IV,Telecommunications,High Net Worth,FALSE,TRUE,1,2260,NSW,8
1520,Male,95,18/11/1965,,Retail,Mass Customer,FALSE,FALSE,19,2190,NSW,10
1521,Male,49,13/11/1995,Business Systems Development Analyst,Financial Services,Affluent Customer,FALSE,TRUE,22,2567,NSW,10
1522,Male,57,13/06/1994,Paralegal,Financial Services,Mass Customer,FALSE,FALSE,7,2176,NSW,9
1523,Male,78,6/09/1959,Product Engineer,Financial Services,Mass Customer,FALSE,TRUE,17,2200,NSW,8
1524,Female,7,29/04/1975,Administrative Officer,Financial Services,Mass Customer,FALSE,TRUE,16,2760,NSW,8
1525,Female,43,15/07/1966,Database Administrator III,Financial Services,High Net Worth,FALSE,FALSE,5,2200,NSW,8
1526,Male,50,7/11/1964,Editor,Manufacturing,Mass Customer,FALSE,TRUE,19,2161,NSW,6
1527,Male,23,15/10/1997,Chemical Engineer,Manufacturing,Mass Customer,FALSE,FALSE,2,2848,NSW,1
1528,Female,78,1/01/1984,,Manufacturing,High Net Worth,FALSE,FALSE,3,2171,NSW,10
1529,Female,0,21/10/1986,Media Manager III,Financial Services,High Net Worth,FALSE,TRUE,5,2145,NSW,8
1530,Male,89,12/01/1976,Pharmacist,Health,Mass Customer,FALSE,TRUE,9,2767,NSW,8
1531,Female,20,17/03/1966,Administrative Assistant III,Financial Services,Mass Customer,FALSE,TRUE,13,2170,NSW,9
1532,Female,27,26/10/1972,VP Accounting,Financial Services,Mass Customer,FALSE,TRUE,10,2165,NSW,8
1533,Female,59,2/07/1977,Social Worker,Health,Affluent Customer,FALSE,TRUE,8,2567,NSW,10
1534,Female,74,30/11/1998,Human Resources Assistant I,Manufacturing,Mass Customer,FALSE,FALSE,4,2168,NSW,9
1535,Male,80,8/04/1997,Cost Accountant,Financial Services,Affluent Customer,FALSE,TRUE,3,2040,NSW,12
1536,Female,28,4/10/1979,Software Consultant,Financial Services,Affluent Customer,FALSE,TRUE,15,2759,NSW,9
1537,Male,23,17/11/1969,Librarian,Entertainment,Mass Customer,FALSE,FALSE,10,2148,NSW,8
1538,Male,74,22/04/1989,Pharmacist,Health,High Net Worth,FALSE,TRUE,12,2177,NSW,8
1539,Male,3,17/11/1977,Account Executive,,Mass Customer,FALSE,TRUE,16,2160,NSW,9
1540,Female,53,17/03/1962,Mechanical Systems Engineer,Property,Mass Customer,FALSE,TRUE,19,2154,NSW,11
1541,Female,7,28/12/1954,Structural Engineer,Argiculture,Mass Customer,FALSE,TRUE,13,2155,NSW,9
1542,Male,56,27/07/1978,Food Chemist,Health,Mass Customer,FALSE,TRUE,12,2155,NSW,10
1543,Female,25,13/10/1993,Database Administrator III,,High Net Worth,FALSE,FALSE,9,2745,NSW,10
1544,Male,75,22/08/1963,Dental Hygienist,Health,Affluent Customer,FALSE,TRUE,11,2155,NSW,10
1545,Male,34,6/09/1977,Associate Professor,Health,Mass Customer,FALSE,TRUE,15,3196,VIC,10
1546,Female,22,28/10/1956,Compensation Analyst,Financial Services,Mass Customer,FALSE,TRUE,8,2153,NSW,10
1547,Female,82,26/02/1990,Account Coordinator,,Mass Customer,FALSE,TRUE,12,2768,NSW,10
1548,Female,70,3/02/1995,,Manufacturing,Mass Customer,FALSE,TRUE,2,2153,NSW,10
1549,Female,87,6/08/1997,,Financial Services,Affluent Customer,FALSE,TRUE,4,2148,NSW,7
1550,Female,3,12/09/1986,Programmer Analyst II,IT,Mass Customer,FALSE,TRUE,12,2153,NSW,10
1551,Female,37,30/05/1975,Computer Systems Analyst I,Entertainment,Affluent Customer,FALSE,FALSE,17,2075,NSW,12
1552,Male,80,6/06/1988,Research Associate,Entertainment,Mass Customer,FALSE,TRUE,8,2768,NSW,10
1553,Female,68,31/05/1956,Administrative Assistant IV,Retail,High Net Worth,FALSE,FALSE,7,2148,NSW,8
1554,Male,83,12/08/1994,Assistant Manager,Retail,Affluent Customer,FALSE,FALSE,3,2768,NSW,8
1555,Male,60,19/08/1962,Tax Accountant,Health,High Net Worth,FALSE,FALSE,15,2148,NSW,8
1556,Male,30,25/03/1986,Web Developer III,Manufacturing,Mass Customer,FALSE,TRUE,6,2147,NSW,9
